R,ClPr,OPEN,pre_HIGH,pre_LOW,prev_VOLUME,2dayprice_change,SMA5,SMA10,SMA20
0,93.5,92.41,94.33,92.62,3546700,-0.26,93.434,93.236,93.857
0,92.47,92.84,93.67,92.36,3202900,-0.14,93.496,93.292,93.6715
0,92.84,92.27,93.16,92.33,3566500,-0.66,93.226,93.253,93.4335
0,92.12,92.42,92.9,91.9,2221400,-0.66,93.116,93.3,93.252
0,92.27,92.87,92.82,92.12,2414300,-0.35,92.812,93.132,93.061
0,92.58,92.61,92.96,92.13,2748500,-0.57,92.64,93.037,92.9685
0,92.14,90.62,92.98,91.89,2595800,0.46,92.456,92.976,92.9015
0,90.7,90.96,92.66,90.6,3978100,-0.13,92.39,92.808,92.8205
0,90.95,90.27,91.48,90.41,2067100,-1.88,91.962,92.539,92.7625
0,88.98,89.72,91.8,90.17,3576000,-1.19,91.728,92.27,92.7375
0,88.69,88.59,90.1,88.53,4823200,-1.72,91.07,91.855,92.5455
0,87.55,89.06,88.97,88.05,3581300,-2.26,90.292,91.374,92.333
0,89.5,89.05,89.24,86.91,6387500,-1.43,89.374,90.882,92.0675
0,91.02,91.21,90.09,88.06,5273500,0.81,89.134,90.548,91.924
0,91.61,89.71,91.21,89.9,3549000,3.47,89.148,90.438,91.785
0,90.01,92.32,92.0494,89.71,3513000,2.11,89.674,90.372,91.7045
0,93.17,93.52,92.32,90,5098400,-1.01,89.938,90.115,91.5455
0,93.75,92.37,93.74,92.58,2117900,1.56,91.062,90.218,91.513
0,92.4,92.58,94.16,92.3,3623700,3.74,91.912,90.523,91.531
0,92.19,92.71,93.55,92.02,3790500,-0.77,92.188,90.668,91.469
0,92.81,91.85,93.29,91.35,2770400,-1.56,92.304,90.989,91.422
0,91.32,90.24,93.4,91.85,3061100,0.41,92.864,91.401,91.3875
0,90.46,92.19,92.2,90.24,2809500,-0.87,92.494,91.778,91.33
0,92.23,91.9,92.35,90.44,4008100,-2.35,91.836,91.874,91.211
0,90.25,89.75,92.64,91.1,4797400,0.91,91.802,91.995,91.2165
0,90.03,90.43,90.67,89.69,2859500,-0.21,91.414,91.859,91.1155
0,90.26,92.57,90.73,89.27,3995700,-2.2,90.858,91.861,90.988
0,92,92.73,92.58,89.87,5360900,0.01,90.646,91.57,90.894
0,92.96,92.73,93.65,91.82,5032300,1.97,90.954,91.395,90.959
0,92.73,92.14,92.97,92.05,3435200,2.7,91.1,91.451,91.0595
0,92.33,91.46,92.96,92.02,3134200,0.73,91.596,91.505,91.247
0,92,91.52,92.95,91.45,3906500,-0.63,92.056,91.457,91.429
0,91.9,91.72,92.14,91,2971900,-0.73,92.404,91.525,91.6515
0,91.8,90.34,92.3,91.72,3418500,-0.43,92.384,91.669,91.7715
0,90.46,90.24,91.95,90.061,3410000,-0.2,92.152,91.626,91.8105
0,90.78,89.67,90.68,89.96,2787500,-1.44,91.698,91.647,91.753
0,89.47,88.97,90.84,89.65,4786500,-1.02,91.388,91.722,91.7915
0,88.79,88.17,89.5,88.78,2708000,-0.99,90.882,91.643,91.6065
0,88.29,87.92,89.25,87.81,2621700,-1.99,90.26,91.322,91.3585
0,87.95,87.82,88.39,87.65,1973900,-1.18,89.558,90.855,91.153
0,87.75,87.68,88.27,87.55,1982200,-0.84,89.056,90.377,90.941
0,87.79,88.02,88.45,87.68,2892600,-0.54,88.45,89.919,90.688
0,87.92,87.93,88.3,87.44,3995200,-0.16,88.114,89.498,90.5115
0,87.44,89.43,88.19,87.31,4116500,0.17,87.94,89.1,90.3845
0,89.19,89.2,89.69,87.25,4927600,-0.35,87.77,88.664,90.145
0,89.57,88.58,90.29,89.02,3282400,1.27,88.018,88.537,90.092
0,88.5,89.4,89.72,88.43,4097800,2.13,88.382,88.416,90.069
0,90.32,89.21,89.5,87.2,7480800,-0.69,88.524,88.319,89.981
0,89.29,88.66,90.5,89.06,6319600,0.75,89.004,88.472,89.897
0,88.04,87.86,89.39,88.37,3911300,0.79,89.374,88.572,89.7135
0,87.96,88.25,88.38,87.25,2167400,-2.28,89.144,88.581,89.479
0,88.14,87.84,88.74,87.66,2302200,-1.33,88.822,88.602,89.2605
0,88.1,87.74,88.5,87.71,2323700,0.1,88.75,88.637,89.0675
0,88.04,88.47,88.1099,87.45,2094300,0.14,88.306,88.655,88.8775
0,88.66,88.02,88.87,87.76,2351900,-0.1,88.056,88.715,88.6895
0,87.74,87.33,88.76,87.92,2732900,0.56,88.18,88.662,88.5995
0,87.15,85.72,88.3399,87.33,3024400,-0.3,88.136,88.479,88.4475
0,86.23,86.55,87.33,85.72,3475200,-1.51,87.938,88.344,88.3315
0,86.14,86.86,87.31,85.95,3355500,-1.51,87.564,87.935,88.2035
0,86.67,86.29,87.19,85.63,3452600,-1.01,87.184,87.62,88.096
0,86.67,87,87.9,86.12,4081300,0.44,86.786,87.483,88.032
0,86.79,86.75,87.2781,86.28,2644100,0.53,86.572,87.354,87.978
0,86.3,86.53,87.33,86.74,2632800,0.12,86.5,87.219,87.928
0,86.54,86.78,86.98,86.01,1791500,-0.37,86.514,87.039,87.847
0,86.76,86.84,87.03,86.37,1502900,-0.25,86.594,86.889,87.802
0,86.74,87.01,87.2,86.55,1666800,0.46,86.612,86.699,87.6805
0,87.01,86.38,87.42,86.44,1769700,0.2,86.626,86.599,87.539
0,86.47,86.79,87.25,86,1585500,0.25,86.67,86.585,87.4645
0,86.72,86.41,86.86,86.23,1890200,-0.27,86.704,86.609,87.272
0,86.53,87.52,86.9,85.83,2396800,-0.29,86.74,86.667,87.1435
0,87.34,86.6,87.6,86.23,3265900,0.06,86.694,86.653,87.068
0,86.37,86.39,87.82,86.11,4002600,0.62,86.814,86.72,87.037
0,86.4,85.89,86.65,85.9,3655800,-0.16,86.686,86.678,86.9485
0,85.81,85.84,86.58,85.15,2670600,-0.94,86.672,86.688,86.8635
0,85.84,85.23,87,85.45,4758500,-0.56,86.49,86.615,86.752
0,85.3,84.54,85.91,85.02,2873400,-0.56,86.352,86.523,86.611
0,84.32,84.35,85.72,84.43,4264300,-0.51,85.944,86.379,86.489
0,84.11,84.98,84.42,83.75,4453200,-1.52,85.534,86.11,86.3475
0,84.68,83.23,85.05,83.72,3598100,-1.19,85.076,85.874,86.2415
0,84.19,86.68,84.82,83.23,5145300,0.36,84.85,85.67,86.1685
0,86.88,87,87.07,83.81,10359600,0.08,84.52,85.436,86.0445
0,86.94,86.055,87.42,86.62,3165400,2.2,84.836,85.39,86.055
0,86.51,86.24,87.24,85.81,2910700,2.75,85.36,85.447,86.0625
0,86.05,85.42,87.13,86.15,4257900,-0.37,85.84,85.458,86.073
0,83.98,83.25,86.73,85.4,5153700,-0.89,86.114,85.482,86.0485
0,84.22,83.7,84.3,83.03,3463500,-2.53,86.072,85.296,85.9095
0,84.4,84.46,84.38,83,3590000,-1.83,85.54,85.188,85.7835
0,84.66,84.49,85.07,83.92,1661300,0.42,85.032,85.196,85.653
0,83.59,83.91,84.81,84.08,3857600,0.44,84.662,85.251,85.5625
0,84.9,84.66,84.54,83.14,3933200,-0.81,84.17,85.142,85.406
0,85.01,85.53,85.06,83.97,2976300,0.24,84.354,85.213,85.3245
0,85.55,84.84,85.55,84.72,3221300,1.42,84.512,85.026,85.208
0,83.95,84.08,85.75,84.56,3576400,0.65,84.742,84.887,85.167
0,84.24,85.71,84.52,83.52,3130600,-1.06,84.6,84.631,85.0445
0,86.2,86.69,85.78,83.97,5699800,-1.31,84.73,84.45,84.966
0,86.24,86.02,86.78,86.14,3131100,2.25,84.99,84.672,84.984
0,86.5,85.72,87.17,85.63,4123700,2,85.236,84.874,85.031
0,86.25,85.3,86.56,85.22,5850800,0.3,85.426,85.084,85.14
0,85.3,86.33,86.49,85.29,3999000,0.01,85.886,85.243,85.247
0,85.86,85.8,86.34,84.95,4920500,-1.2,86.098,85.414,85.278
0,86.34,87.46,86.6,85.55,5515100,-0.39,86.03,85.51,85.3615
0,87.04,86.29,87.49,86,3724300,1.04,86.05,85.643,85.3345
0,85.3,85.15,87.87,86.1,6606100,1.18,86.158,85.792,85.3395
0,84.8,84.81,85.58,83.3,4081700,-1.04,85.968,85.927,85.279
0,83.98,84.57,85.05,84.32,3815200,-2.24,85.868,85.983,85.2165
0,84.22,85.01,85.29,83.42,4467200,-1.32,85.492,85.761,85.2165
0,85.07,87.82,85.21,84.07,6085200,-0.58,85.068,85.559,85.2165
0,90.37,89.99,88,83.8,16228100,1.09,84.674,85.416,85.25
0,90.47,90.68,90.53,88.56,3398500,6.15,85.688,85.828,85.5355
0,90.9,90.63,90.98,90.14,2268200,5.4,86.822,86.345,85.8795
0,90.44,90.45,91.49,90.63,3192900,0.53,88.206,86.849,86.1795
0,90.55,89.87,90.63,90.02,2310800,-0.03,89.45,87.259,86.451
0,89.47,88.73,90.9,89.7156,5633800,-0.35,90.546,87.61,86.701
0,88.55,88.75,89.95,88.6,2819400,-0.97,90.366,88.027,86.977
0,89.66,89.09,88.96,87.51,3888100,-2,89.982,88.402,87.1925
0,89.14,89.75,89.92,88.6901,2692000,0.19,89.734,88.97,87.3655
0,89.07,89.15,89.89,88.37,3097100,0.59,89.474,89.462,87.5105
0,89.14,88.13,89.26,88.36,2313700,-0.59,89.178,89.862,87.639
0,88.15,87.92,89.73,88.13,3179900,0,89.112,89.739,87.7835
0,88.25,89.48,88.54,86.78,2501400,-0.92,89.032,89.507,87.926
0,89.16,89.82,89.5,87.97,2605900,-0.89,88.75,89.242,88.0455
0,88.9,89.86,89.82,88.43,2264400,1.01,88.754,89.114,88.1865
0,89.89,88.66,89.92,88.44,3321900,0.65,88.72,88.949,88.2795
0,88.86,87.31,89.9,88.66,4137400,0.73,88.87,88.991,88.509
0,86.7,87.29,89,87.31,4612200,-0.04,89.012,89.022,88.712
0,87.62,87.38,87.73,86.11,2286300,-3.19,88.702,88.726,88.848
0,86.71,87.78,87.89,86.9,3200900,-1.24,88.394,88.574,89.018
0,87.17,86.66,88,86.21,3634700,0.01,87.956,88.338,89.1
0,87.04,86.65,87.65,86.3182,2915700,-0.45,87.412,88.141,88.94
0,86.19,86.86,87.32,85.44,2582600,0.33,87.048,88.03,88.7685
0,86.96,86.41,87.11,86.07,2494700,-0.98,86.946,87.824,88.533
0,85.53,85.86,87.47,85.79,3420400,-0.08,86.814,87.604,88.359
0,86.63,86.57,86.75,85.35,1994000,-0.66,86.578,87.267,88.108
0,86.55,86.6522,87.16,86.13,2473000,-0.33,86.47,86.941,87.966
0,87.41,86.26,87.62,86.06,3680200,1.02,86.372,86.71,87.866
0,86.07,85.3434,87.63,86.0601,3657900,0.78,86.616,86.781,87.7535
0,84.95,84.02,86.17,85.09,5967100,-0.48,86.438,86.626,87.6
0,84.58,84.47,85,83.94,2431800,-2.46,86.322,86.45,87.394
0,84.63,84.68,84.75,83.62,2175900,-1.49,85.912,86.191,87.166
0,84.86,84.56,85,84.02,3319500,-0.32,85.528,85.95,86.99
0,83.94,82.87,84.97,84.21,2863500,0.28,85.018,85.817,86.8205
0,82.96,83.92,84.07,82.65,2166300,-0.69,84.592,85.515,86.5595
0,82.75,82.21,84.08,82.48,2471700,-1.9,84.194,85.258,86.2625
0,82.14,83.23,83.71,82.21,2787000,-1.19,83.828,84.87,85.9055
0,83.48,82.58,83.38,82.02,3099200,-0.82,83.33,84.429,85.5695
0,81.87,81.44,83.71,82.56,2939700,0.73,83.054,84.036,85.4085
0,81.01,79.51,81.89,80.83,2477800,-0.27,82.64,83.616,85.121
0,78.55,79.56,81.1,79.29,4507000,-2.47,82.25,83.222,84.836
0,79.65,80.56,80.2,78.4,4956000,-3.32,81.41,82.619,84.405
0,81,80.12,80.68,79.58,2408400,-1.36,80.912,82.121,84.0355
0,79.78,81.26,81.09,79.2,3445900,2.45,80.416,81.735,83.776
0,80.75,80.01,81.33,79.5,3577000,0.13,79.998,81.319,83.417
0,80.45,80.2,81.1,79.47,3577100,-0.25,79.946,81.098,83.178
0,81.08,81.01,81,79.47,4475900,0.67,80.326,80.868,82.869
0,80.66,81,82.3,80.9,3243400,0.33,80.612,80.762,82.5955
0,81.81,83.33,81.44,80.11,4355400,0.21,80.544,80.48,82.258
0,83.61,83.78,83.4388,81.19,3959300,0.73,80.95,80.474,82.045
0,84.09,82.94,84,82.41,3198900,2.95,81.522,80.734,81.978
0,83.43,83.33,84.89,82.67,4374600,2.28,82.25,81.288,81.9535
0,84.01,83.9,83.96,82.33,2358400,-0.18,82.72,81.666,81.8935
0,84.01,83.3,84.45,83.74,2079100,-0.08,83.39,81.967,81.851
0,84.1,85.9,84.63,83.16,3435300,0.58,83.83,82.39,81.8545
0,87.11,87.41,85.99,83.53,4505600,0.09,83.928,82.725,81.9115
0,88.03,87.73,87.78,85.85,3641400,3.1,84.532,83.391,82.1295
0,87.29,86.81,88.38,87.41,3187400,3.93,85.452,84.086,82.424
0,87.72,87.31,87.54,86.02,2701300,0.18,86.108,84.749,82.6145
0,88,87.3,87.92,86.97,2523600,-0.31,86.85,85.34,82.907
0,87.21,86.98,88.075,87.23,2222600,0.71,87.63,85.779,83.2565
0,87.41,86.8,87.55,86.68,2855500,-0.51,87.65,86.091,83.6895
0,85.54,85.5,87.78,86.72,3639000,-0.59,87.526,86.489,84.0775
0,86.34,87.05,86.35,84.86,4744600,-1.67,87.176,86.642,84.3045
0,86.69,86.44,87.48,85.7242,3344200,-1.07,86.9,86.875,84.6325
0,86.8,87.16,87,86.22,2824600,1.15,86.638,87.134,84.9295
0,87.32,86.5,87.39,86.33,4243800,0.46,86.556,87.103,85.247
0,86.17,84.7,87.47,85.89,4834500,0.63,86.538,87.032,85.559
0,84.75,84.73,86.27,84.3501,4559100,-0.63,86.664,86.92,85.8345
0,82.3,82.64,85.14,83.85,7153200,-2.57,86.346,86.623,85.9815
0,82.19,80.48,83.11,81.3401,4992700,-3.87,85.468,86.053,85.916
0,81.22,81.48,82.34,80.01,3050800,-2.56,84.546,85.551,85.821
0,80.95,82.71,81.55,80.081,3054200,-1.08,83.326,84.932,85.7105
0,83.06,83.17,82.77,80.7,4302500,-1.24,82.282,84.473,85.5575
0,83.05,83.13,83.17,81.53,4642000,1.84,81.944,84.145,85.51
0,83.55,82.84,83.68,82.49,3114300,2.1,82.094,83.781,85.4575
0,82.26,81.87,84.57,82.84,5137400,0.49,82.366,83.456,85.2795
0,82.16,81.11,82.26,81.36,3206600,-0.79,82.574,82.95,84.991
0,81.22,81.12,82.25,81.11,2817400,-1.39,82.816,82.549,84.7345
0,80.52,78.44,81.59,80.09,3975800,-1.04,82.448,82.196,84.4095
0,78.14,78.45,80.58,77.93,4957900,-1.64,81.942,82.018,84.0355
0,77.67,78.8,79.38,77.5,4012500,-3.08,80.86,81.613,83.582
0,78.55,79.06,79,77.04,3776900,-2.85,79.942,81.258,83.095
0,78.99,78.21,79.38,77.83,6811700,0.41,79.22,81.018,82.7455
0,78.49,78.72,80.22,78.21,6942900,1.32,78.774,80.611,82.378
0,78.98,78.95,79.04,76.85,8545400,-0.06,78.368,80.155,81.968
0,78.9,78.53,79.73,78.29,3094000,-0.01,78.536,79.698,81.577
0,78.18,79.81,79.09,77.88,4339900,0.41,78.782,79.362,81.156
0,80.12,80.23,79.84,77.87,4340100,-0.8,78.708,78.964,80.7565
0,80.03,81.71,80.64,79.45,3567100,1.22,78.934,78.854,80.525
0,81.47,81.96,81.87,79.88,3116800,1.85,79.242,78.805,80.4115
0,81.18,80.84,83,81.07,4064000,1.35,79.74,79.138,80.3755
0,81.03,81.34,81.38,80.38,5255800,1.15,80.196,79.489,80.3735
0,80.88,79.28,81.37,79.9,3976400,-0.44,80.766,79.737,80.3775
0,79.77,79.09,81,78.99,5359800,-0.3,80.918,79.926,80.2685
0,78.14,78.99,79.86,78.7399,3233200,-1.26,80.866,80.054,80.1045
0,78.3,76.66,79.33,78.06,3612000,-2.74,80.2,79.97,79.834
0,77.43,75.78,78.39,76.62,4627700,-1.47,79.624,79.91,79.636
0,74.79,75.47,77.59,75.62,6204500,-0.71,78.904,79.835,79.3995
0,74.92,74.74,76.1,74.5,4803100,-3.51,77.686,79.302,79.078
0,74.74,76.16,75.15,72.72,7229500,-2.51,76.716,78.791,78.798
0,76.1,77.29,76.86,74.69,5947800,-0.05,76.036,78.118,78.628
0,78.34,79.29,77.29,75.8,8152800,1.18,75.596,77.61,78.5495
0,78.74,78.6,79.76,77.66,7880900,3.6,75.778,77.341,78.539
0,78.07,78.72,78.89,77.51,5773600,2.64,76.568,77.127,78.5265
0,79.31,81.53,79.87,77.97,4340200,-0.27,77.198,76.957,78.5055
0,81.43,80.41,81.69,78.76,6482800,0.57,78.112,77.074,78.522
0,79.17,80,81.53,80.04,4554900,3.36,79.178,77.387,78.6485
0,79.47,78.7,80.69,79.03,4720900,-0.14,79.344,77.561,78.698
0,79.59,80.73,79.55,77.31,5705200,-1.96,79.49,78.029,78.6655
0,80.7,78.42,80.74,79.44,3625900,0.42,79.794,78.496,78.6435
0,79.58,81.17,80.77,78.14,6489700,1.23,80.072,79.092,78.605
0,82.54,83.34,81.47,79.5,8752700,-0.01,79.702,79.44,78.525
0,84.02,85.09,83.34,81.95,6405200,1.84,80.376,79.86,78.6005
0,84.68,84.88,86.2,83.85,5219900,4.44,81.286,80.388,78.7575
0,84.68,85.06,85.145,83.02,3191700,2.14,82.304,81.049,79.003
0,85.59,86.06,85.55,83.95,4138400,0.66,83.1,81.586,79.33
0,86.44,85.39,87,85.42,3314300,0.91,84.302,82.002,79.6945
0,85.04,85.18,86.62,85.21,3431000,1.76,85.082,82.729,80.145
0,85.97,85.6,85.97,84.87,4760800,-0.55,85.286,83.286,80.6575
0,82.63,83.66,87.04,84.9,6271600,-0.47,85.544,83.924,81.21
0,84.24,86.06,84.31,81.26,8368800,-2.41,85.134,84.117,81.6045
0,86.59,87.04,90.52,67.98,9156000,-1.73,84.864,84.583,82.0115
0,87.68,89.22,87.22,86.08,4880000,3.96,84.894,84.988,82.424
0,89.81,89.19,89.22,87.01,5456400,3.44,85.422,85.354,82.871
0,88.67,88.7,90,88.62,4647400,3.22,86.19,85.867,83.458
0,89.33,88.94,89.7,88.4,5262000,0.99,87.398,86.266,83.926
0,88.24,88.89,90,88.64,5284200,-0.48,88.416,86.64,84.321
0,87.97,89.92,89.08,87.65,5730600,-0.43,88.746,86.82,84.7745
0,87.44,86.82,90.25,87.77,11138700,-1.36,88.804,87.113,85.1995
0,86.58,86.18,87.79,86.74,6288900,-0.8,88.33,87.26,85.592
0,86.05,85.1,87.09,85.93,3990600,-1.39,87.912,87.655,85.886
0,85.7,85.44,86.14,84.47,4627700,-1.39,87.256,87.836,86.2095
0,85.27,84.41,85.85,85.07,4522900,-0.88,86.748,87.747,86.3675
0,83.9,83.61,85.85,84.32,5735000,-0.78,86.208,87.506,86.43
0,83.76,84.7,84.13,83.14,3554200,-1.8,85.5,86.915,86.391
0,85,84.14,84.95,83.2001,5342300,-1.51,84.936,86.424,86.345
0,84.39,83.91,85,83.93,4535500,1.1,84.726,85.991,86.3155
0,83.94,83.04,84.47,83.48,3632100,0.63,84.464,85.606,86.213
0,83.28,83.76,84.24,82.69,4256000,-1.06,84.198,85.203,86.158
0,83.49,82.97,83.76,83.09,2626100,-1.11,84.074,84.787,86.0235
0,82.95,83.41,83.67,82.79,2883900,-0.45,84.02,84.478,86.0665
0,83.66,84.11,83.6,82.77,3757700,-0.33,83.61,84.168,86.002
0,84.35,83.9,84.63,83.2,4463500,0.17,83.464,83.964,85.8555
0,84.19,84.22,84.47,83.55,3208500,1.4,83.546,83.872,85.689
0,83.85,83.87,84.48,83.58,2600800,0.53,83.728,83.901,85.408
0,83.57,84.05,84.23,83.4,2965800,-0.5,83.8,83.91,85.167
0,84.28,82.36,84.46,83.35,4336700,-0.62,83.924,83.767,84.879
0,81.36,81.24,84.5,82.24,8704600,0.43,84.048,83.756,84.681
0,81,81.1,81.69,81.03,3102600,-2.21,83.45,83.498,84.3505
0,80.93,82.01,81.36,80.75,3815300,-3.28,82.812,83.27,84.0285
0,81.61,81.86,82.25,80.84,4942500,-0.43,82.228,83.014,83.746
0,82.35,82.1,82.3,81.43,3102500,0.61,81.836,82.88,83.524
0,81.84,81.5,82.41,81.16,4153100,1.42,81.45,82.749,83.3565
0,81.96,83.8,82.2,81.5,3256700,0.23,81.546,82.498,83.185
0,83.67,82.3,84,81.51,6876200,-0.39,81.738,82.275,83.088
0,82.18,81.93,83.75,82,4939500,1.83,82.286,82.257,83.0835
0,81.66,81.26,82.41,81.65,3989700,0.22,82.4,82.118,82.9425
0,81.26,81.16,81.66,80.53,4242200,-2.01,82.262,81.856,82.806
0,81.38,81.57,81.66,80.78,2622300,-0.92,82.146,81.846,82.672
0,81.26,81.26,81.67,80.92,2945900,-0.28,82.03,81.884,82.577
0,81.56,81.92,81.54,80.51,4048100,0,81.548,81.917,82.4655
0,81.99,81.15,82.06,81.25,3584600,0.18,81.424,81.912,82.396
0,81.31,82.42,82.13,80.74,4249800,0.73,81.49,81.876,82.3125
0,82.44,81.345,82.532,81.23,3627900,-0.25,81.5,81.823,82.1605
0,81.02,81,82.5,81.23,3142600,0.45,81.712,81.871,82.073
0,81,81.16,81.36,80.57,2620300,-0.29,81.664,81.606,81.9315
0,81.13,80.74,81.6801,80.86,2852300,-1.44,81.552,81.488,81.803
0,80.58,80.57,81.38,80.58,3365600,0.11,81.38,81.435,81.6455
0,80.15,79.74,80.95,80.35,2545100,-0.42,81.234,81.367,81.6065
0,79.74,79.16,80.33,79.1,3224400,-0.98,80.776,81.244,81.564
0,80.07,80,79.77,78.64,4106300,-0.84,80.52,81.092,81.5045
0,79.71,80.41,80.6,79.5,3530700,-0.08,80.334,80.943,81.4275
0,80.68,81.71,81.09,79.67,3981900,-0.03,80.05,80.715,81.2955
0,81.52,81.14,81.76,80.55,3025400,0.61,80.07,80.652,81.2375
0,81.11,80.06,81.74,80.61,3217900,1.81,80.344,80.56,81.2155
0,80.14,80.42,81.18,80.06,2702400,0.43,80.618,80.569,81.0875
0,79.94,80.08,80.69,79.7401,3095200,-1.38,80.632,80.483,80.9855
0,79.18,79.14,80.64,79.34,3619100,-1.17,80.678,80.364,80.8995
0,80.27,79.22,79.23,78.07,5443000,-0.96,80.378,80.224,80.7955
0,78.62,78.8,80.39,78.84,5524500,0.33,80.128,80.236,80.74
0,78.72,78.28,79.29,78,2445200,-0.56,79.63,80.124,80.608
0,77.53,78.48,79.41,77.9,4252500,-1.55,79.346,79.989,80.466
0,78.54,79.16,78.48,77.25,4407300,-1.09,78.864,79.771,80.243
0,79.21,81.13,79.5,77.26,5408000,-0.18,78.736,79.557,80.1045
0,81.5,79.83,81.13,78.83,5312600,1.68,78.524,79.326,79.943
0,80.43,80.7,81.68,79.83,3401300,2.96,79.1,79.365,79.967
0,80.44,80.84,80.94,79.695,4690000,1.22,79.442,79.394,79.9385
0,80.49,81.35,80.89,79.94,3632700,-1.06,80.024,79.444,79.904
0,80.75,82.62,81.88,80.18,4347000,0.06,80.414,79.575,79.8995
0,82.3,81.33,82.64,79.11,6820700,0.31,80.722,79.623,79.9295
0,81.63,81.46,82.84,81.01,5066900,1.81,80.882,79.991,80.0575
0,81.83,82.33,82.73,81.04,3138000,0.88,81.122,80.282,80.1355
0,81.48,82.4,82.89,81.48,3386600,-0.47,81.4,80.712,80.2415
0,82.7,84.6,82.83,81.3,4809000,-0.15,81.598,81.006,80.2815
0,84.72,84.83,84.6,82.57,4783200,0.87,81.988,81.355,80.3405
0,85.12,83.82,85.13,83.59,3671200,3.24,82.472,81.677,80.521
0,83.37,83.52,85.17,83.5,4500400,2.42,83.17,82.146,80.77
0,83.5,83.74,84.09,82.87,3955000,-1.35,83.478,82.439,80.9415
0,83.78,84.11,83.93,83.42,2634100,-1.62,83.882,82.74,81.1575
0,84.05,83.58,84.11,83.2,3102000,0.41,84.098,83.043,81.333
0,83.98,84.38,84.18,83.3,3031800,0.55,83.964,83.218,81.6045
0,84.32,83.69,84.6,83.41,2927100,0.2,83.736,83.453,81.8675
0,83.73,83.32,84.32,83.3,3405800,0.27,83.926,83.702,82.207
0,83.67,83.88,83.76,82.12,4470100,-0.25,83.972,83.927,82.4665
0,82.5,82.8,84.6,83.51,5268500,-0.65,83.95,84.024,82.6895
0,83.02,83.09,83.23,81.7,2847000,-1.23,83.64,83.802,82.7395
0,82.67,83.79,83.45,82.67,3043700,-0.65,83.448,83.592,82.869
0,83.9,84,84.08,82.54,2049800,0.17,83.118,83.522,82.9805
0,84.13,83.78,84.3,83.66,2595000,0.88,83.152,83.562,83.151
0,83.45,82.78,84.32,83.65,3865900,1.46,83.244,83.597,83.32
0,82.55,82.31,83.59,82.67,2353800,-0.45,83.434,83.537,83.3775
0,82.19,81.96,83,82.31,931200,-1.58,83.34,83.394,83.4235
0,81.96,81.85,82.32,81.4,1900200,-1.26,83.244,83.181,83.4415
0,81.43,81.03,82.31,81.545,1844100,-0.59,82.856,83.004,83.4655
0,80.97,80.8,82.22,80.93,2761300,-0.76,82.316,82.78,83.402
0,80.47,81.39,81.35,80.55,6667700,-0.99,81.82,82.627,83.2145
0,81.72,82.52,81.48,80.34,3841700,-0.96,81.404,82.372,82.982
0,82.7,82.1,83.02,81.52,3979200,0.75,81.31,82.277,82.8995
0,81.91,82.01,82.93,81.54,4633000,2.23,81.458,82.157,82.8595
0,81.75,80.58,82.17,81.64,4999400,0.19,81.554,81.935,82.766
0,80.68,79.96,81.81,80.45,4788800,-0.95,81.71,81.765,82.651
0,79.74,78.25,80.76,79.72,5050900,-1.23,81.752,81.578,82.486
0,77.11,76.35,79.93,78.05,6599400,-2.01,81.356,81.333,82.257
0,77.91,77.91,77.43,76,5046700,-3.57,80.238,80.848,81.926
0,78.24,77.58,78.86,77.65,3056100,-1.83,79.438,80.496,81.638
0,77.15,78.4,78.6,77.37,4376000,1.13,78.736,80.223,81.425
0,78.41,78.42,78.66,76.98,2992800,-0.76,78.03,79.891,81.1315
0,78.63,77.85,79.14,77.91,2977300,0.17,77.764,79.56,80.9185
0,77.44,76.89,79,77.84,3058400,1.48,78.068,79.153,80.655
0,76.75,76.12,77.82,76.47,3930100,-0.97,77.974,78.706,80.3205
0,77.91,77.87,77.23,76.12,1865900,-1.88,77.676,78.206,79.9855
0,77.61,77.53,78.01,77.49,1939200,0.47,77.828,77.929,79.7535
0,77.73,77.15,77.87,76.97,2776600,0.86,77.668,77.716,79.5245
0,76.64,77.12,78.07,76.95,3397500,-0.18,77.488,77.778,79.313
0,77.25,77.46,77.22,76.25,3027500,-0.97,77.328,77.651,79.0735
0,77.8,78.06,77.64,76.22,2527900,-0.48,77.428,77.552,78.8875
0,78.78,77.89,78.13,77.33,2540500,1.16,77.406,77.617,78.754
0,78.02,77.55,78.79,77.89,3094600,1.53,77.64,77.654,78.607
0,77.32,77.22,78.29,77.43,2994500,0.22,77.698,77.593,78.373
0,77.21,77.91,77.8825,76.72,2423500,-1.46,77.834,77.581,78.1435
0,77.96,78.09,78.17,76.95,2451700,-0.81,77.826,77.627,77.9165
0,77.99,77.04,79,77.71,2876400,0.64,77.858,77.632,77.7805
0,77.2,75.93,78.28,77.04,3503800,0.78,77.7,77.67,77.693
0,75.41,74.87,77.28,75.5,3950800,-0.76,77.536,77.617,77.6975
0,75.46,74.5,75.81,74.68,1865200,-2.58,77.154,77.494,77.5725
0,74.07,74.68,75.69,74.46,3097600,-1.74,76.804,77.315,77.4335
0,74.06,74.01,75.28,73.9,4076200,-1.34,76.026,76.942,77.2795
0,74.28,73.86,74.63,73.64,3479200,-1.4,75.24,76.47,77.062
0,73.57,75.1,74.94,73.35,3931700,0.21,74.656,76.096,76.8445
0,75.48,74.68,75.72,73.14,4526200,-0.49,74.288,75.721,76.651
